Expiry,Previous settle,Open,High,Low,Close,Settle,Timestamp,Settlement diff,returns %,Adjusted Price(average)
10/26/2016,66.79,66.76,66.85,66.7125,66.7475,66.7475,10/19/2016,0,-0.06%,66.7475
10/26/2016,66.7475,66.725,66.85,66.7025,66.8325,66.8325,10/20/2016,0,0.13%,66.8325
10/26/2016,66.8325,66.88,66.965,66.85,66.9,66.9,10/21/2016,0,0.10%,66.9
10/26/2016,66.9,66.9075,66.9325,66.825,66.8575,66.8575,10/24/2016,0,-0.06%,66.8575
10/26/2016,66.8575,66.895,66.9375,66.8125,66.8375,66.8375,10/25/2016,0,-0.03%,67.00375
11/28/2016,67.17,67.185,67.1875,67.0825,67.1525,67.1525,10/26/2016,0.3325,0.47%,67.1525
11/28/2016,67.1525,67.185,67.23,67.13,67.1475,67.1475,10/27/2016,0,-0.01%,67.1475
11/28/2016,67.1475,67.19,67.19,67.0375,67.06,67.06,10/28/2016,0,-0.13%,67.0675
11/28/2016,67.075,67,67.03,66.935,66.9825,66.9825,11/1/2016,0.015,-0.12%,66.9825
11/28/2016,66.9825,67.05,67.1125,66.9625,66.985,66.985,11/2/2016,0,0.00%,66.985
11/28/2016,66.985,66.9975,66.9975,66.8775,66.97,66.97,11/3/2016,0,-0.02%,66.95
11/28/2016,66.93,66.9025,66.9125,66.8,66.815,66.815,11/8/2016,-0.04,-0.23%,66.815
11/28/2016,66.815,66.7975,67.08,66.5375,66.5925,66.5925,11/9/2016,0,-0.33%,66.5925
11/28/2016,66.5925,66.55,66.775,66.4575,66.7475,66.7475,11/10/2016,0,0.23%,66.7475
11/28/2016,66.7475,67.25,67.42,67.09,67.345,67.345,11/11/2016,0,0.90%,67.345
11/28/2016,67.345,67.7225,67.9425,67.095,67.7725,67.7725,11/15/2016,0,0.63%,67.7725
11/28/2016,67.7725,67.81,68.08,67.66,68.015,68.015,11/16/2016,0,0.36%,68.015
11/28/2016,68.015,67.9625,68.005,67.825,67.9225,67.9225,11/17/2016,0,-0.14%,67.9225
11/28/2016,67.9225,68.1,68.25,68.06,68.17,68.17,11/18/2016,0,0.36%,68.17
11/28/2016,68.17,68.1475,68.3025,68.075,68.1525,68.1525,11/21/2016,0,-0.03%,68.1525
11/28/2016,68.1525,68.1525,68.275,68.0975,68.2175,68.2175,11/22/2016,0,0.10%,68.2175
11/28/2016,68.2175,68.3175,68.5975,68.3175,68.555,68.555,11/23/2016,0,0.49%,68.555
11/28/2016,68.555,68.725,68.835,68.5725,68.7025,68.7025,11/24/2016,0,0.22%,68.7025
11/28/2016,68.7025,68.7025,68.7025,68.2975,68.4325,68.4325,11/25/2016,0,-0.39%,68.52
12/28/2016,68.6075,68.59,68.9875,68.585,68.93,68.93,11/28/2016,0.175,0.73%,68.93
12/28/2016,68.93,68.9425,68.9425,68.7725,68.8325,68.8325,11/29/2016,0,-0.14%,68.8325
12/28/2016,68.8325,68.8175,68.8175,68.5175,68.5625,68.5625,11/30/2016,0,-0.39%,68.5625
12/28/2016,68.5625,68.63,68.655,68.44,68.4875,68.4875,12/1/2016,0,-0.11%,68.4875
12/28/2016,68.4875,68.465,68.52,68.34,68.3725,68.3725,12/2/2016,0,-0.17%,68.3725
12/28/2016,68.3725,68.265,68.3925,68.235,68.36,68.36,12/5/2016,0,-0.02%,68.36
12/28/2016,68.36,68.2225,68.23,67.9825,68.0325,68.0325,12/6/2016,0,-0.48%,68.0325
12/28/2016,68.0325,67.9,68.09,67.755,67.795,67.795,12/7/2016,0,-0.35%,67.795
12/28/2016,67.795,67.565,67.63,67.4225,67.445,67.445,12/8/2016,0,-0.52%,67.445
12/28/2016,67.445,67.5825,67.735,67.4725,67.5225,67.5225,12/9/2016,0,0.11%,67.5225
12/28/2016,67.5225,67.505,67.615,67.465,67.585,67.585,12/13/2016,0,0.09%,67.585
12/28/2016,67.585,67.5725,67.6425,67.4725,67.535,67.535,12/14/2016,0,-0.07%,67.535
12/28/2016,67.535,67.745,67.93,67.7325,67.885,67.885,12/15/2016,0,0.52%,67.885
12/28/2016,67.885,67.95,67.95,67.7725,67.805,67.805,12/16/2016,0,-0.12%,67.805
12/28/2016,67.805,67.8525,67.9175,67.7425,67.8925,67.8925,12/19/2016,0,0.13%,67.8925
12/28/2016,67.8925,67.8975,68.095,67.8475,68.075,68.075,12/20/2016,0,0.27%,68.075
12/28/2016,68.075,67.95,67.995,67.8575,67.935,67.935,12/21/2016,0,-0.21%,67.935
12/28/2016,67.935,67.875,68.0275,67.8325,67.9925,67.9925,12/22/2016,0,0.08%,67.9925
12/28/2016,67.9925,67.92,67.9375,67.75,67.8025,67.8025,12/23/2016,0,-0.28%,67.76875
12/28/2016,67.735,67.7875,68.04,67.7825,68.0175,68.0175,12/27/2016,-0.0675,0.32%,68.14
1/27/2017,68.2625,68.29,68.44,68.29,68.385,68.385,12/28/2016,0.245,0.54%,68.385
1/27/2017,68.385,68.38,68.395,68.2075,68.2725,68.2725,12/29/2016,0,-0.16%,68.2725
1/27/2017,68.2725,68.15,68.1975,68.0275,68.1025,68.1025,12/30/2016,0,-0.25%,68.1025
1/27/2017,68.1025,68.0825,68.4125,68.0825,68.3775,68.3775,1/2/2017,0,0.40%,68.3775
1/27/2017,68.3775,68.2675,68.515,68.2025,68.485,68.485,1/3/2017,0,0.16%,68.485
1/27/2017,68.485,68.43,68.43,68.2025,68.225,68.225,1/4/2017,0,-0.38%,68.225
1/27/2017,68.225,68.2,68.2,67.8775,68.115,68.115,1/5/2017,0,-0.16%,68.115
1/27/2017,68.115,67.9975,68.195,67.93,68.1125,68.1125,1/6/2017,0,0.00%,68.1125
1/27/2017,68.1125,68.2,68.4175,68.2,68.38,68.38,1/9/2017,0,0.39%,68.38
1/27/2017,68.38,68.2175,68.345,68.135,68.33,68.33,1/10/2017,0,-0.07%,68.33
1/27/2017,68.33,68.3675,68.5075,68.31,68.4625,68.4625,1/11/2017,0,0.19%,68.4625
1/27/2017,68.4625,68.275,68.275,68.0625,68.2,68.2,1/12/2017,0,-0.38%,68.2
1/27/2017,68.2,68.2725,68.375,68.2475,68.28,68.28,1/13/2017,0,0.12%,68.28
1/27/2017,68.28,68.3425,68.39,68.1925,68.21,68.21,1/16/2017,0,-0.10%,68.21
1/27/2017,68.21,68.09,68.23,68.0225,68.045,68.045,1/17/2017,0,-0.24%,68.045
1/27/2017,68.045,68.02,68.16,67.9575,68.1375,68.1375,1/18/2017,0,0.14%,68.1375
1/27/2017,68.1375,68.2825,68.33,68.1725,68.19,68.19,1/19/2017,0,0.08%,68.19
1/27/2017,68.19,68.1025,68.2875,68.07,68.2275,68.2275,1/20/2017,0,0.05%,68.2275
1/27/2017,68.2275,68.2,68.2525,68.01,68.23,68.23,1/23/2017,0,0.00%,68.23
1/27/2017,68.23,68.1175,68.1975,68.08,68.18,68.18,1/24/2017,0,-0.07%,68.18
1/27/2017,68.18,68.1725,68.19,68.05,68.07,68.07,1/25/2017,0,-0.16%,68.19
2/23/2017,68.31,68.4,68.4625,68.2725,68.2975,68.2975,1/27/2017,0.24,0.33%,68.2975
2/23/2017,68.2975,68.2825,68.305,68.155,68.17,68.17,1/30/2017,0,-0.19%,68.17
2/23/2017,68.17,68.15,68.15,68,68.065,68.065,1/31/2017,0,-0.15%,68.065
2/23/2017,68.065,67.795,67.88,67.6725,67.7,67.7,2/1/2017,0,-0.54%,67.7
2/23/2017,67.7,67.6175,67.68,67.54,67.565,67.565,2/2/2017,0,-0.20%,67.565
2/23/2017,67.565,67.4875,67.575,67.4125,67.4675,67.4675,2/3/2017,0,-0.14%,67.4675
2/23/2017,67.4675,67.4,67.4,67.285,67.3525,67.3525,2/6/2017,0,-0.17%,67.3525
2/23/2017,67.3525,67.445,67.585,67.4075,67.54,67.54,2/7/2017,0,0.28%,67.54
2/23/2017,67.54,67.49,67.5225,67.335,67.37,67.37,2/8/2017,0,-0.25%,67.37
2/23/2017,67.37,67.285,67.285,66.9675,67.01,67.01,2/9/2017,0,-0.53%,67.01
2/23/2017,67.01,66.945,67.1,66.865,66.9775,66.9775,2/10/2017,0,-0.05%,66.9775
2/23/2017,66.9775,66.96,67.1375,66.96,67.1125,67.1125,2/13/2017,0,0.20%,67.1125
2/23/2017,67.1125,67.08,67.08,66.99,67.03,67.03,2/14/2017,0,-0.12%,67.03
2/23/2017,67.03,66.935,67.0325,66.935,66.97,66.97,2/15/2017,0,-0.09%,66.97
2/23/2017,66.97,66.995,67.13,66.945,67.11,67.11,2/16/2017,0,0.21%,67.11
2/23/2017,67.11,67.15,67.19,67.0225,67.095,67.095,2/17/2017,0,-0.02%,67.095
2/23/2017,67.095,67.1,67.12,66.9375,66.9575,66.9575,2/20/2017,0,-0.20%,66.9575
2/23/2017,66.9575,66.98,67.0225,66.875,66.9875,66.9875,2/22/2017,0,0.04%,67.11125
3/29/2017,67.235,67.2475,67.2475,67.03,67.0875,67.0875,2/23/2017,0.2475,0.15%,67.0875
3/29/2017,67.0875,67.0025,67.01,66.885,66.9675,66.9675,2/27/2017,0,-0.18%,66.9675
3/29/2017,66.9675,66.995,67.035,66.92,66.9375,66.9375,2/28/2017,0,-0.04%,66.9375
3/29/2017,66.9375,66.9975,67.1125,66.9625,67.0375,67.0375,3/1/2017,0,0.15%,67.0375
3/29/2017,67.0375,66.9575,66.98,66.8725,66.9075,66.9075,3/2/2017,0,-0.19%,66.9075
3/29/2017,66.9075,67.05,67.07,66.9875,67.0025,67.0025,3/3/2017,0,0.14%,67.0025
3/29/2017,67.0025,66.9475,66.96,66.875,66.8975,66.8975,3/6/2017,0,-0.16%,66.8975
3/29/2017,66.8975,66.8575,66.865,66.7525,66.845,66.845,3/7/2017,0,-0.08%,66.845
3/29/2017,66.845,66.7575,66.9175,66.755,66.89,66.89,3/8/2017,0,0.07%,66.89
3/29/2017,66.89,66.93,66.995,66.8525,66.8675,66.8675,3/9/2017,0,-0.03%,66.8675
3/29/2017,66.8675,66.7975,66.88,66.6925,66.725,66.725,3/10/2017,0,-0.21%,66.725
3/29/2017,66.725,66.31,66.3625,65.9125,65.9625,65.9625,3/14/2017,0,-1.14%,65.9625
3/29/2017,65.9625,65.8875,65.94,65.5125,65.815,65.815,3/15/2017,0,-0.22%,65.815
3/29/2017,65.815,65.5,65.61,65.3075,65.535,65.535,3/16/2017,0,-0.43%,65.535
3/29/2017,65.535,65.5375,65.74,65.5275,65.5725,65.5725,3/17/2017,0,0.06%,65.5725
3/29/2017,65.5725,65.49,65.5425,65.365,65.435,65.435,3/20/2017,0,-0.21%,65.435
3/29/2017,65.435,65.4075,65.5075,65.2725,65.3075,65.3075,3/21/2017,0,-0.19%,65.3075
3/29/2017,65.3075,65.55,65.625,65.43,65.52,65.52,3/22/2017,0,0.33%,65.52
3/29/2017,65.52,65.4375,65.5975,65.41,65.565,65.565,3/23/2017,0,0.07%,65.565
3/29/2017,65.565,65.5125,65.54,65.3775,65.4125,65.4125,3/24/2017,0,-0.23%,65.4125
3/29/2017,65.4125,65.34,65.34,65.0325,65.08,65.08,3/27/2017,0,-0.51%,65.19
4/26/2017,65.3,65.3425,65.3425,65.085,65.135,65.135,3/29/2017,0.22,0.08%,65.135
4/26/2017,65.135,65.08,65.1875,65.07,65.095,65.095,3/30/2017,0,-0.06%,65.095
4/26/2017,65.095,65.035,65.1575,64.945,65.085,65.085,3/31/2017,0,-0.02%,65.085
4/26/2017,65.085,64.96,65.27,64.875,65.23,65.23,4/3/2017,0,0.22%,65.23
4/26/2017,65.23,65.23,65.3475,65.07,65.09,65.09,4/5/2017,0,-0.21%,65.09
4/26/2017,65.09,65.25,65.25,64.6875,64.73,64.73,4/6/2017,0,-0.55%,64.73
4/26/2017,64.73,64.815,64.8525,64.315,64.4075,64.4075,4/7/2017,0,-0.50%,64.4075
4/26/2017,64.4075,64.41,64.725,64.41,64.7075,64.7075,4/10/2017,0,0.47%,64.7075
4/26/2017,64.7075,64.84,64.84,64.555,64.6325,64.6325,4/11/2017,0,-0.12%,64.6325
4/26/2017,64.6325,64.78,64.835,64.6325,64.7725,64.7725,4/12/2017,0,0.22%,64.7725
4/26/2017,64.7725,64.5775,64.58,64.35,64.5,64.5,4/13/2017,0,-0.42%,64.5
4/26/2017,64.5,64.5775,64.605,64.375,64.575,64.575,4/17/2017,0,0.12%,64.575
4/26/2017,64.575,64.6025,64.715,64.5425,64.6825,64.6825,4/18/2017,0,0.17%,64.6825
4/26/2017,64.6825,64.68,64.6975,64.5575,64.6375,64.6375,4/19/2017,0,-0.07%,64.6375
4/26/2017,64.6375,64.7,64.76,64.5925,64.6125,64.6125,4/20/2017,0,-0.04%,64.6125
4/26/2017,64.6125,64.65,64.7125,64.58,64.6425,64.6425,4/21/2017,0,0.05%,64.6425
4/26/2017,64.6425,64.5975,64.5975,64.435,64.4625,64.4625,4/24/2017,0,-0.28%,64.4625
4/26/2017,64.4625,64.4275,64.4275,64.215,64.2925,64.2925,4/25/2017,0,-0.26%,64.42875
5/29/2017,64.565,64.4975,64.4975,64.2025,64.3825,64.3825,4/26/2017,0.2725,0.14%,64.3825
5/29/2017,64.3825,64.255,64.4175,64.205,64.3925,64.3925,4/27/2017,0,0.02%,64.3925
5/29/2017,64.3925,64.435,64.625,64.335,64.53,64.53,4/28/2017,0,0.21%,64.53
5/29/2017,64.53,64.42,64.4675,64.2675,64.4525,64.4525,5/2/2017,0,-0.12%,64.41375
5/29/2017,64.375,64.4275,64.5675,64.405,64.5425,64.5425,5/5/2017,-0.0775,0.14%,64.5425
5/29/2017,64.5425,64.405,64.4875,64.3575,64.4775,64.4775,5/8/2017,0,-0.10%,64.4775
5/29/2017,64.4775,64.375,64.865,64.375,64.8025,64.8025,5/9/2017,0,0.50%,64.8025
5/29/2017,64.8025,64.6775,64.7175,64.475,64.51,64.51,5/11/2017,0,-0.45%,64.51
5/29/2017,64.51,64.6,64.6,64.385,64.45,64.45,5/12/2017,0,-0.09%,64.45
5/29/2017,64.45,64.2675,64.325,64.1375,64.1925,64.1925,5/15/2017,0,-0.40%,64.1925
5/29/2017,64.1925,64.2275,64.26,64.125,64.19,64.19,5/16/2017,0,0.00%,64.19
5/29/2017,64.19,64.1875,64.255,64.08,64.2425,64.2425,5/17/2017,0,0.08%,64.2425
5/29/2017,64.2425,64.43,65,64.3925,64.93,64.93,5/18/2017,0,1.07%,64.93
5/29/2017,64.93,64.8475,65.0925,64.67,64.71,64.71,5/19/2017,0,-0.34%,64.71
5/29/2017,64.71,64.55,64.68,64.485,64.595,64.595,5/22/2017,0,-0.18%,64.595
5/29/2017,64.595,64.65,64.9475,64.6475,64.9125,64.9125,5/23/2017,0,0.49%,64.9125
5/29/2017,64.9125,64.91,64.9975,64.765,64.785,64.785,5/24/2017,0,-0.20%,64.785
5/29/2017,64.785,64.63,64.6575,64.48,64.6375,64.6375,5/25/2017,0,-0.23%,64.6375
5/29/2017,64.6375,64.515,64.645,64.425,64.45,64.45,5/26/2017,0,-0.29%,64.5725
6/28/2017,64.695,64.76,64.8325,64.6925,64.745,64.745,5/29/2017,0.245,0.46%,64.745
6/28/2017,64.745,64.785,64.9275,64.785,64.8825,64.8825,5/30/2017,0,0.21%,64.8825
6/28/2017,64.8825,64.7975,64.805,64.7,64.73,64.73,5/31/2017,0,-0.24%,64.73
6/28/2017,64.73,64.695,64.7525,64.615,64.705,64.705,6/1/2017,0,-0.04%,64.705
6/28/2017,64.705,64.59,64.695,64.5425,64.6375,64.6375,6/2/2017,0,-0.10%,64.6375
6/28/2017,64.6375,64.52,64.5725,64.4525,64.5475,64.5475,6/5/2017,0,-0.14%,64.5475
6/28/2017,64.5475,64.52,64.6275,64.4575,64.6075,64.6075,6/6/2017,0,0.09%,64.6075
6/28/2017,64.6075,64.68,64.6825,64.465,64.505,64.505,6/7/2017,0,-0.16%,64.505
6/28/2017,64.505,64.625,64.625,64.3525,64.395,64.395,6/8/2017,0,-0.17%,64.395
6/28/2017,64.395,64.365,64.48,64.3,64.4025,64.4025,6/9/2017,0,0.01%,64.4025
6/28/2017,64.4025,64.4625,64.5925,64.4475,64.58,64.58,6/12/2017,0,0.28%,64.58
6/28/2017,64.58,64.505,64.615,64.465,64.4775,64.4775,6/13/2017,0,-0.16%,64.4775
6/28/2017,64.4775,64.445,64.4875,64.3475,64.41,64.41,6/14/2017,0,-0.10%,64.41
6/28/2017,64.41,64.3675,64.635,64.31,64.5925,64.5925,6/15/2017,0,0.28%,64.5925
6/28/2017,64.5925,64.72,64.8375,64.4875,64.51,64.51,6/16/2017,0,-0.13%,64.51
6/28/2017,64.51,64.4775,64.5125,64.3925,64.49,64.49,6/19/2017,0,-0.03%,64.49
6/28/2017,64.49,64.53,64.6025,64.4775,64.5525,64.5525,6/20/2017,0,0.10%,64.5525
6/28/2017,64.5525,64.5825,64.74,64.5525,64.57,64.57,6/21/2017,0,0.03%,64.57
6/28/2017,64.57,64.5675,64.6275,64.48,64.6125,64.6125,6/22/2017,0,0.07%,64.6125
6/28/2017,64.6125,64.615,64.6175,64.445,64.5275,64.5275,6/23/2017,0,-0.13%,64.5275
6/28/2017,64.5275,64.4775,64.55,64.42,64.535,64.535,6/27/2017,0,0.01%,64.65625
7/27/2017,64.7775,64.7975,64.89,64.7525,64.83,64.83,6/28/2017,0.2425,0.46%,64.83
7/27/2017,64.83,64.72,64.8725,64.6725,64.85,64.85,6/29/2017,0,0.03%,64.85
7/27/2017,64.85,64.9,65.0525,64.795,64.8175,64.8175,6/30/2017,0,-0.05%,64.8175
7/27/2017,64.8175,64.8175,65.1225,64.8175,65.0925,65.0925,7/3/2017,0,0.42%,65.0925
7/27/2017,65.0925,65.0725,65.095,64.905,64.945,64.945,7/4/2017,0,-0.23%,64.945
7/27/2017,64.945,65.075,65.075,64.8675,64.99,64.99,7/5/2017,0,0.07%,64.99
7/27/2017,64.99,65.015,65.015,64.8825,64.9525,64.9525,7/6/2017,0,-0.06%,64.9525
7/27/2017,64.9525,64.89,64.92,64.7325,64.75,64.75,7/7/2017,0,-0.31%,64.75
7/27/2017,64.75,64.75,64.75,64.635,64.685,64.685,7/10/2017,0,-0.10%,64.685
7/27/2017,64.685,64.6,64.7375,64.5875,64.7175,64.7175,7/11/2017,0,0.05%,64.7175
7/27/2017,64.7175,64.66,64.71,64.62,64.6925,64.6925,7/12/2017,0,-0.04%,64.6925
7/27/2017,64.6925,64.505,64.58,64.4475,64.545,64.545,7/13/2017,0,-0.23%,64.545
7/27/2017,64.545,64.5075,64.58,64.5075,64.5475,64.5475,7/14/2017,0,0.00%,64.5475
7/27/2017,64.5475,64.425,64.4875,64.4,64.4525,64.4525,7/17/2017,0,-0.15%,64.4525
7/27/2017,64.4525,64.3975,64.4475,64.39,64.4175,64.4175,7/18/2017,0,-0.05%,64.39875
7/27/2017,64.38,64.38,64.515,64.37,64.48,64.48,7/20/2017,-0.0375,0.10%,64.48
7/27/2017,64.48,64.43,64.44,64.3325,64.3625,64.3625,7/21/2017,0,-0.18%,64.3625
7/27/2017,64.3625,64.4775,64.4975,64.35,64.37,64.37,7/24/2017,0,0.01%,64.37
7/27/2017,64.37,64.4325,64.4575,64.3775,64.415,64.415,7/25/2017,0,0.07%,64.415
7/27/2017,64.415,64.45,64.485,64.375,64.39,64.39,7/26/2017,0,-0.04%,64.51125
8/29/2017,64.6325,64.52,64.52,64.2975,64.35,64.35,7/27/2017,0.2425,-0.06%,64.35
8/29/2017,64.35,64.45,64.4725,64.34,64.4,64.4,7/28/2017,0,0.08%,64.4
8/29/2017,64.4,64.395,64.445,64.26,64.4075,64.4075,7/31/2017,0,0.01%,64.4075
8/29/2017,64.4075,64.3675,64.3675,64.25,64.2825,64.2825,8/1/2017,0,-0.19%,64.2825
8/29/2017,64.2825,64.3025,64.3325,63.8,63.8525,63.8525,8/2/2017,0,-0.67%,63.8525
8/29/2017,63.8525,63.945,63.945,63.7425,63.88,63.88,8/3/2017,0,0.04%,63.88
8/29/2017,63.88,63.8475,63.9025,63.7575,63.7825,63.7825,8/4/2017,0,-0.15%,63.7825
8/29/2017,63.7825,63.8725,64.02,63.82,63.9875,63.9875,8/7/2017,0,0.32%,63.9875
8/29/2017,63.9875,63.95,63.9525,63.78,63.7975,63.7975,8/8/2017,0,-0.30%,63.7975
8/29/2017,63.7975,63.925,64.0125,63.8675,63.9875,63.9875,8/9/2017,0,0.30%,63.9875
8/29/2017,63.9875,64.1,64.22,64.0125,64.165,64.165,8/10/2017,0,0.28%,64.165
8/29/2017,64.165,64.3675,64.39,64.23,64.2625,64.2625,8/11/2017,0,0.15%,64.2625
8/29/2017,64.2625,64.14,64.24,64.025,64.225,64.225,8/14/2017,0,-0.06%,64.225
8/29/2017,64.225,64.35,64.41,64.215,64.2325,64.2325,8/16/2017,0,0.01%,64.2325
8/29/2017,64.2325,64.2975,64.2975,64.1475,64.2125,64.2125,8/18/2017,0,-0.03%,64.2125
8/29/2017,64.2125,64.1075,64.2075,64.06,64.19,64.19,8/21/2017,0,-0.04%,64.19
8/29/2017,64.19,64.1375,64.2,64.09,64.165,64.165,8/22/2017,0,-0.04%,64.14625
8/29/2017,64.1275,64.0525,64.0925,64.0225,64.0325,64.0325,8/24/2017,-0.0375,-0.21%,64.0325
8/29/2017,64.0325,63.935,63.935,63.8125,63.91,63.91,8/28/2017,0,-0.19%,64.01125
9/27/2017,64.1125,64.11,64.2375,64.11,64.205,64.205,8/29/2017,0.2025,0.46%,64.205
9/27/2017,64.205,64.125,64.2,64.065,64.185,64.185,8/30/2017,0,-0.03%,64.185
9/27/2017,64.185,64.19,64.2275,64.06,64.0825,64.0825,8/31/2017,0,-0.16%,64.0825
9/27/2017,64.0825,64.1475,64.21,64.0375,64.1925,64.1925,9/1/2017,0,0.17%,64.1925
9/27/2017,64.1925,64.09,64.3375,64.0475,64.22,64.22,9/4/2017,0,0.04%,64.22
9/27/2017,64.22,64.27,64.3075,64.205,64.2775,64.2775,9/5/2017,0,0.09%,64.2775
9/27/2017,64.2775,64.38,64.41,64.245,64.265,64.265,9/6/2017,0,-0.02%,64.265
9/27/2017,64.265,64.1975,64.2075,64.0875,64.1525,64.1525,9/7/2017,0,-0.18%,64.1525
9/27/2017,64.1525,63.9975,64.0775,63.8925,63.92,63.92,9/8/2017,0,-0.36%,63.92
9/27/2017,63.92,63.965,64.0425,63.9475,64.035,64.035,9/11/2017,0,0.18%,64.035
9/27/2017,64.035,64.07,64.1575,64.045,64.15,64.15,9/12/2017,0,0.18%,64.15
9/27/2017,64.15,64.095,64.125,64.055,64.09,64.09,9/13/2017,0,-0.09%,64.09
9/27/2017,64.09,64.2025,64.255,64.135,64.185,64.185,9/14/2017,0,0.15%,64.185
9/27/2017,64.185,64.2225,64.23,64.1125,64.175,64.175,9/15/2017,0,-0.02%,64.175
9/27/2017,64.175,64.1625,64.215,64.07,64.1925,64.1925,9/18/2017,0,0.03%,64.1925
9/27/2017,64.1925,64.235,64.415,64.195,64.3925,64.3925,9/19/2017,0,0.31%,64.3925
9/27/2017,64.3925,64.315,64.5025,64.31,64.3425,64.3425,9/20/2017,0,-0.08%,64.3425
9/27/2017,64.3425,64.5225,64.9025,64.4025,64.8475,64.8475,9/21/2017,0,0.78%,64.8475
9/27/2017,64.8475,65.035,65.215,64.765,64.835,64.835,9/22/2017,0,-0.02%,64.835
9/27/2017,64.835,64.88,65.2,64.75,65.1725,65.1725,9/25/2017,0,0.52%,65.44
10/27/2017,65.7075,65.605,65.61,65.1525,65.1925,65.1925,10/4/2017,0.535,0.03%,65.1925
10/27/2017,65.1925,65.32,65.375,65.1375,65.295,65.295,10/5/2017,0,0.16%,65.295
10/27/2017,65.295,65.3725,65.58,65.3725,65.5525,65.5525,10/6/2017,0,0.39%,65.5525
10/27/2017,65.5525,65.555,65.6,65.4425,65.545,65.545,10/9/2017,0,-0.01%,65.545
10/27/2017,65.545,65.48,65.55,65.3725,65.425,65.425,10/10/2017,0,-0.18%,65.425
10/27/2017,65.425,65.43,65.4725,65.265,65.2875,65.2875,10/11/2017,0,-0.21%,65.2875
10/27/2017,65.2875,65.3475,65.3475,65.1625,65.2225,65.2225,10/12/2017,0,-0.10%,65.2225
10/27/2017,65.2225,65.0775,65.095,64.9625,65.0275,65.0275,10/13/2017,0,-0.30%,65.0275
10/27/2017,65.0275,64.815,64.865,64.7675,64.8075,64.8075,10/16/2017,0,-0.34%,64.8075
10/27/2017,64.8075,64.9225,65.0875,64.8425,65.045,65.045,10/17/2017,0,0.37%,65.045
10/27/2017,65.045,64.9825,65.2,64.95,65.105,65.105,10/18/2017,0,0.09%,65.085
10/27/2017,65.065,65.1975,65.225,65.0275,65.0525,65.0525,10/23/2017,-0.04,-0.08%,65.0525
10/27/2017,65.0525,65.0025,65.1425,64.93,65.11,65.11,10/24/2017,0,0.09%,65.11
10/27/2017,65.11,65.165,65.23,64.905,64.9375,64.9375,10/25/2017,0,-0.26%,64.9375
10/27/2017,64.9375,64.8125,64.925,64.7175,64.8375,64.8375,10/26/2017,0,-0.15%,64.95375
11/28/2017,65.07,65.06,65.3425,65.06,65.2875,65.2875,10/27/2017,0.2325,0.69%,65.2875
11/28/2017,65.2875,65.19,65.2,65.025,65.0725,65.0725,10/30/2017,0,-0.33%,65.0725
11/28/2017,65.0725,65.095,65.095,64.9375,64.9875,64.9875,10/31/2017,0,-0.13%,64.9875
11/28/2017,64.9875,64.9975,64.9975,64.7125,64.8225,64.8225,11/1/2017,0,-0.25%,64.8225
11/28/2017,64.8225,64.735,64.87,64.66,64.8075,64.8075,11/2/2017,0,-0.02%,64.8075
11/28/2017,64.8075,64.7425,64.815,64.7075,64.735,64.735,11/3/2017,0,-0.11%,64.735
11/28/2017,64.735,64.795,64.9225,64.795,64.855,64.855,11/6/2017,0,0.19%,64.855
11/28/2017,64.855,64.83,65.2375,64.765,65.1975,65.1975,11/7/2017,0,0.53%,65.1975
11/28/2017,65.1975,65.2525,65.325,65.095,65.125,65.125,11/8/2017,0,-0.11%,65.125
11/28/2017,65.125,65.03,65.1625,64.995,65.095,65.095,11/9/2017,0,-0.05%,65.095
11/28/2017,65.095,65.1975,65.3325,65.1325,65.3075,65.3075,11/10/2017,0,0.33%,65.3075
11/28/2017,65.3075,65.475,65.6475,65.385,65.56,65.56,11/13/2017,0,0.39%,65.56
11/28/2017,65.56,65.4625,65.675,65.4125,65.5375,65.5375,11/14/2017,0,-0.03%,65.5375
11/28/2017,65.5375,65.4925,65.5425,65.275,65.3325,65.3325,11/15/2017,0,-0.31%,65.3325
11/28/2017,65.3325,65.42,65.4775,65.22,65.3775,65.3775,11/16/2017,0,0.07%,65.3775
11/28/2017,65.3775,64.8475,65.1475,64.73,65.1125,65.1125,11/17/2017,0,-0.41%,65.1125
11/28/2017,65.1125,65.015,65.1925,65.015,65.1525,65.1525,11/20/2017,0,0.06%,65.1525
11/28/2017,65.1525,65.1375,65.165,64.9275,64.945,64.945,11/21/2017,0,-0.32%,64.945
11/28/2017,64.945,64.8425,64.9925,64.75,64.97,64.97,11/22/2017,0,0.04%,64.97
11/28/2017,64.97,64.8625,64.915,64.565,64.6125,64.6125,11/23/2017,0,-0.55%,64.6125
11/28/2017,64.6125,64.655,64.755,64.5575,64.7075,64.7075,11/24/2017,0,0.15%,64.7075
11/28/2017,64.7075,64.75,64.835,64.4975,64.525,64.525,11/27/2017,0,-0.28%,64.625
12/27/2017,64.725,64.665,64.81,64.5475,64.615,64.615,11/28/2017,0.2,0.14%,64.615
12/27/2017,64.615,64.56,64.6825,64.4425,64.515,64.515,11/29/2017,0,-0.15%,64.515
12/27/2017,64.515,64.64,64.805,64.5775,64.6475,64.6475,11/30/2017,0,0.21%,64.6475
12/27/2017,64.6475,64.7225,64.745,64.46,64.5525,64.5525,12/4/2017,0,-0.15%,64.5525
